ward,year,NDVI,NDBI,LST,rainfall
94,2016,0.2881947476215362,0.02826716660603342,39.10160801845165,883.9538207650185
95,2016,0.3009898738723655,0.019223094528841744,40.040487108068824,885.9456752538681
96,2016,0.4514251914756539,-0.04292638908623559,38.99098666644031,896.2036646207174
97,2016,0.20807414333320717,0.0764878345492414,40.1575499020494,898.2552624940872
98,2016,0.4367752704480716,-0.041435464441763506,37.82321795594866,898.2552624940872
99,2016,0.3821581477681145,-0.03729890823956052,40.82138041160478,885.9456752538681
100,2016,0.3422864798690849,-0.007128746460331897,39.63136169637833,885.9456752538681
101,2016,0.3228078899379547,0.00046600730077789624,39.731349980412496,894.4085164815187
102,2016,0.33719258539537983,-0.0013931246918036705,39.87020583466566,898.2552624940872
103,2016,0.3286995867430577,-0.0073807045973287,39.11846203981951,898.2552624940872
104,2016,0.23509373455840535,0.057452252355024935,40.794599173054024,898.2552624940872
105,2016,0.22672430312941844,0.05892416783832981,40.670260587893964,875.6069085322894
106,2016,0.24521289844426603,0.05106571456433271,40.800610454412336,900.3332640666229
107,2016,0.3332189071654155,0.002824800213205769,39.438126252472934,898.2552624940872
108,2016,0.21648167123547615,0.0677824458721983,41.87182991912075,875.628799033165
109,2016,0.23013429715619926,0.065055617141773,41.28643000769918,911.1635612249374
110,2016,0.40184132988682186,-0.04050047504571453,39.30371447322781,911.1635612249374
111,2016,0.341610733291998,-0.019007705734234947,39.835959223988084,911.1635612249374
112,2016,0.29090555927950723,0.029833567080359585,41.44483390375514,907.1255200667815
113,2016,0.3062482141514796,0.004617722769129174,40.21653652901722,911.1635612249374
114,2016,0.24516658108085276,0.04703648485026793,40.918692156452764,872.896320104599
115,2016,0.226535031731383,0.08650408341212833,41.32011958414203,888.2032165527343
116,2016,0.19335015671783004,0.0889731743963145,41.701060728791596,872.896320104599
117,2016,0.313254104981423,-0.0025237934015830336,41.54653198865069,911.1635612249374
118,2016,0.36244196093965125,-0.03071808527286451,40.11528653114567,911.1635612249374
119,2016,0.3169920443711639,0.009254560187600428,40.23227512330524,890.9044335729935
120,2016,0.3106946809924179,0.033503622401404504,41.14367569455699,872.896320104599
121,2016,0.3325506132273307,-0.007351568306953975,39.627897224147354,872.896320104599
122,2016,0.39616362565582847,-0.060277447613751756,38.6635935400755,911.1635612249374
123,2016,0.3519696299292509,-0.02858061217623437,38.728965072622685,911.1635612249374
124,2016,0.24351250521237697,0.057598439430988496,39.059120774953996,872.896320104599
125,2016,0.2837451397034162,0.015124551002811334,40.23909896058043,872.896320104599
126,2016,0.3062982410320675,-0.006596318318119213,38.474531653479175,881.7272219016003
1,2017,-0.09211834521315293,0.14965726452738132,35.93051538410886,1419.5098050832748
2,2017,0.2504576767063051,-0.0022553029309070587,37.75179064105166,1419.5098050832748
3,2017,0.2898666782989221,0.020602100557743436,37.51471468117297,1492.358361240091
4,2017,0.28039001248952583,0.011750867344379913,38.1730607386516,1505.324773967266
5,2017,0.13640766353101028,0.027243664680899057,38.55745545479761,1495.753203845024
6,2017,0.271420995098829,-0.003294142150899891,37.73635171657909,1506.3014647960663
7,2017,0.3506836311937352,-0.05338302945264922,38.11826579092966,1556.6710996702316
8,2017,0.07215527419864604,0.029672472580451536,36.864456439756125,1506.3014647960663
9,2017,0.06294153556824546,-0.006637820632638917,36.41683232680093,1503.3713923096657
10,2017,0.20631541658101618,0.05886303660034438,38.230690889403796,1524.617695659399
11,2017,0.015566697974469615,-0.03667975545987091,35.58037285151881,1579.5663882493973
12,2017,0.17951713522631005,0.07459337713370778,38.59086745798881,1579.5663882493973
13,2017,0.17902889913620765,0.07221260967719,39.494288030918156,1579.5663882493973
14,2017,-0.056314353663066516,-0.03001773184451126,34.51851109690145,1579.5663882493973
127,2017,0.2625017339010035,0.043818585428865006,39.05872583943582,1668.8726206421854
128,2017,0.23232334547937658,0.05592137127244371,38.41107525249391,1668.1942249536514
129,2017,0.23137023756959021,0.05436703520393101,38.078194654011405,1668.1942249536514
130,2017,0.1736721879529429,0.09310512783152293,38.698237249949536,1668.1942249536514
131,2017,0.28491894753425673,0.033106747445460626,38.603921443995276,1668.1942249536514
132,2017,0.29334812748328487,0.015685295859414722,38.44590951240309,1668.1942249536514
133,2017,0.24159704972813872,0.03826338264279802,39.04260722606914,1679.5518541886258
134,2017,0.25011139528003573,0.03282227544229751,38.80380697366283,1717.4106183052063
135,2017,0.21810120857034906,0.07119534509836645,39.26428948163323,1717.4106183052063
136,2017,0.26270402591368475,0.037204457239402945,39.60871965148111,1717.4106183052063
137,2017,0.2564307578819517,0.0473269370351106,38.72087306330871,1668.1942249536514
138,2017,0.21205479499469043,0.05683293784863984,39.05478914596943,1668.1942249536514
139,2017,0.22497887985875203,0.056252831092053444,39.99572603137566,1668.1942249536514
140,2017,0.1974202223541481,0.08532906701667547,39.40826660542356,1717.4106183052063
